"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Durada_atur","Nombre"
2020,7,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",218
2020,7,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",880
2020,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",252
2020,7,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",861
2020,7,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",285
2020,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",177
2020,7,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",128
2020,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",136
2020,7,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",10
2020,7,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",729
2020,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",688
2020,7,8,"Nou Barris",45,"Porta","Fins a 6 mesos",677
2020,7,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",426
2020,7,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",58
2020,7,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",447
2020,7,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",218
2020,7,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",472
2020,7,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",362
2020,7,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",760
2020,7,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",323
2020,7,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",90
2020,7,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",467
2020,7,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",54
2020,7,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",433
2020,7,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",56
2020,7,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",320
2020,7,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1295
2020,7,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",683
2020,7,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",332
2020,7,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",514
2020,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",1015
2020,7,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",657
2020,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",312
2020,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",219
2020,7,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",747
2020,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",334
2020,7,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",759
2020,7,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",487
2020,7,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",655
2020,7,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",739
2020,7,99,"No consta",99,"No consta","Fins a 6 mesos",146
2020,7,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",1006
2020,7,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",303
2020,7,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",307
2020,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",422
2020,7,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",320
2020,7,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",527
2020,7,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",386
2020,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",441
2020,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",650
2020,7,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",482
2020,7,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",623
2020,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",29
2020,7,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",426
2020,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",156
2020,7,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",206
2020,7,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",242
2020,7,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",256
2020,7,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",491
2020,7,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",498
2020,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",253
2020,7,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",57
2020,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",28
2020,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",131
2020,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",107
2020,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",186
2020,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",307
2020,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",299
2020,7,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",189
2020,7,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",81
2020,7,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",165
2020,7,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",631
2020,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",370
2020,7,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",285
2020,7,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",118
2020,7,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",445
2020,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",148
2020,7,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",506
2020,7,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",140
2020,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",82
2020,7,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",59
2020,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",63
2020,7,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",4
2020,7,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",401
2020,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",362
2020,7,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",355
2020,7,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",225
2020,7,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",31
2020,7,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",255
2020,7,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",124
2020,7,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",269
2020,7,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",206
2020,7,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",398
2020,7,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",185
2020,7,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",51
2020,7,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",268
2020,7,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",31
2020,7,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",248
2020,7,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",33
2020,7,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",189
2020,7,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",764
2020,7,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",345
2020,7,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",168
2020,7,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",259
2020,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",508
2020,7,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",344
2020,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",170
2020,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",127
2020,7,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",430
2020,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",183
2020,7,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",414
2020,7,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",265
2020,7,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",359
2020,7,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",406
2020,7,99,"No consta",99,"No consta","De 6 a 12 mesos",15
2020,7,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1228
2020,7,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",352
2020,7,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",386
2020,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",532
2020,7,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",495
2020,7,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",808
2020,7,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",495
2020,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",501
2020,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",846
2020,7,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",598
2020,7,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",854
2020,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",42
2020,7,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",727
2020,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",217
2020,7,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",292
2020,7,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",343
2020,7,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",350
2020,7,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",685
2020,7,4,"Les Corts",19,"les Corts","Més de 12 mesos",691
2020,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",346
2020,7,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",82
2020,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",39
2020,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",187
2020,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",152
2020,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",240
2020,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",400
2020,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",372
2020,7,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",253
2020,7,6,"Gràcia",29,"el Coll","Més de 12 mesos",105
2020,7,6,"Gràcia",30,"la Salut","Més de 12 mesos",216
2020,7,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",709
2020,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",523
2020,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",410
2020,7,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",155
2020,7,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",625
2020,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",198
2020,7,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",674
2020,7,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",213
2020,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",130
2020,7,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",94
2020,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",100
2020,7,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",7
2020,7,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",575
2020,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",543
2020,7,8,"Nou Barris",45,"Porta","Més de 12 mesos",537
2020,7,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",336
2020,7,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",47
2020,7,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",391
2020,7,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",191
2020,7,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",414
2020,7,8,"Nou Barris",51,"Verdun","Més de 12 mesos",317
2020,7,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",604
2020,7,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",275
2020,7,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",76
2020,7,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",397
2020,7,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",46
2020,7,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",368
2020,7,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",53
2020,7,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",303
2020,7,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1226
2020,7,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",530
2020,7,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",258
2020,7,9,"Sant Andreu",63,"Navas","Més de 12 mesos",394
2020,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",757
2020,7,10,"Sant Martí",65,"el Clot","Més de 12 mesos",543
2020,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",270
2020,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",175
2020,7,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",604
2020,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",282
2020,7,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",647
2020,7,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",440
2020,7,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",613
2020,7,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",693
2020,7,99,"No consta",99,"No consta","Més de 12 mesos",11
2020,8,1,"Ciutat Vella",1,"el Raval","Fins a 6 mesos",2035
2020,8,1,"Ciutat Vella",2,"el Barri Gòtic","Fins a 6 mesos",543
2020,8,1,"Ciutat Vella",3,"la Barceloneta","Fins a 6 mesos",565
2020,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Fins a 6 mesos",778
2020,8,2,"Eixample",5,"el Fort Pienc","Fins a 6 mesos",716
2020,8,2,"Eixample",6,"la Sagrada Família","Fins a 6 mesos",1103
2020,8,2,"Eixample",7,"la Dreta de l'Eixample","Fins a 6 mesos",806
2020,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Fins a 6 mesos",824
2020,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Fins a 6 mesos",1153
2020,8,2,"Eixample",10,"Sant Antoni","Fins a 6 mesos",912
2020,8,3,"Sants-Montjuïc",11,"el Poble Sec","Fins a 6 mesos",1280
2020,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Fins a 6 mesos",44
2020,8,3,"Sants-Montjuïc",13,"la Marina de Port","Fins a 6 mesos",746
2020,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",318
2020,8,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",367
2020,8,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",431
2020,8,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",458
2020,8,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",873
2020,8,4,"Les Corts",19,"les Corts","Fins a 6 mesos",863
2020,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",453
2020,8,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",99
2020,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",46
2020,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",223
2020,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",177
2020,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",288
2020,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",561
2020,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",509
2020,8,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",336
2020,8,6,"Gràcia",29,"el Coll","Fins a 6 mesos",142
2020,8,6,"Gràcia",30,"la Salut","Fins a 6 mesos",275
2020,8,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",1205
2020,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",702
2020,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",528
2020,8,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",196
2020,8,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",805
2020,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",229
2020,8,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",782
2020,8,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",256
2020,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",159
2020,8,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",115
2020,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",122
2020,8,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",9
2020,8,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",652
2020,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",615
2020,8,8,"Nou Barris",45,"Porta","Fins a 6 mesos",607
2020,8,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",379
2020,8,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",51
2020,8,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",383
2020,8,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",187
2020,8,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",405
2020,8,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",311
2020,8,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",682
2020,8,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",286
2020,8,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",80
2020,8,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",416
2020,8,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",48
2020,8,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",385
2020,8,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",52
2020,8,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",295
2020,8,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1196
2020,8,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",630
2020,8,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",307
2020,8,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",474
2020,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",933
2020,8,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",601
2020,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",285
2020,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",203
2020,8,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",691
2020,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",294
2020,8,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",667
2020,8,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",443
2020,8,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",602
2020,8,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",680
2020,8,99,"No consta",99,"No consta","Fins a 6 mesos",120
2020,8,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",1223
2020,8,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",383
2020,8,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",382
2020,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",525
2020,8,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",393
2020,8,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",648
2020,8,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",478
2020,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",538
2020,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",779
2020,8,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",585
2020,8,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",804
2020,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",32
2020,8,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",532
2020,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",201
2020,8,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",253
2020,8,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",296
2020,8,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",309
2020,8,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",597
2020,8,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",601
2020,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",305
2020,8,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",73
2020,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",33
2020,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",162
2020,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",129
2020,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",221
2020,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",373
2020,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",351
2020,8,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",225
2020,8,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",96
2020,8,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",195
2020,8,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",766
2020,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",449
2020,8,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",345
2020,8,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",140
2020,8,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",538
2020,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",170
2020,8,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",579
2020,8,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",169
2020,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",101
2020,8,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",73
2020,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",78
2020,8,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",5
2020,8,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",475
2020,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",434
2020,8,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",419
2020,8,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",272
2020,8,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",38
2020,8,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",310
2020,8,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",151
2020,8,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",328
2020,8,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",252
2020,8,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",471
2020,8,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",231
2020,8,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",64
2020,8,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",335
2020,8,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",39
2020,8,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",311
2020,8,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",39
2020,8,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",223
2020,8,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",904
2020,8,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",408
2020,8,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",199
2020,8,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",307
2020,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",603
2020,8,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",410
2020,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",203
